Wall time,Step,Value
1481357505.260488,1785039,3.0
1481357941.88296,1849945,0.0
1481358032.102509,1863113,1.0
1481358282.839847,1900186,1.0
1481358483.576432,1929266,2.0
1481358573.714366,1942659,4.0
1481358673.935739,1957602,2.0
1481358894.656424,1989143,0.0
1481358904.649131,1991048,5.0
1481358919.730512,1992963,1.0
1481358944.783458,1996224,0.0
1481359040.265411,2010194,3.0
1481359200.37836,2033659,1.0
1481359396.130749,2061436,0.0
1481359647.440202,2097274,3.0
1481359928.003064,2137472,1.0
1481360143.653329,2168453,0.0
1481360279.234852,2187430,2.0
1481360334.314428,2195208,1.0
1481360559.887011,2227475,2.0
1481360815.744012,2263105,2.0
1481361116.41934,2305420,3.0
1481361216.867954,2319880,0.0
1481361462.807846,2354016,1.0
1481361623.463784,2376671,1.0
1481361819.131025,2403953,3.0
1481362331.186725,2474776,2.0
1481362341.126675,2476297,2.0
1481362461.435937,2492962,2.0
1481362481.517919,2496091,0.0
1481362551.687578,2505631,3.0
1481362556.668904,2506256,3.0
1481362616.767682,2514576,3.0
1481362782.285542,2537877,2.0
1481363123.328173,2584621,0.0
1481363258.545471,2603857,0.0
1481363424.131454,2626165,3.0
1481363820.667605,2681248,0.0
1481364021.277007,2708416,3.0
1481364061.390919,2714346,5.0
1481364286.969669,2744790,0.0
1481364663.102028,2796649,2.0
1481364683.290954,2799392,0.0
1481364688.314666,2799941,4.0
1481364728.551824,2805754,4.0
1481364808.735794,2816464,1.0
1481364813.99587,2817013,0.0
1481365205.360649,2870308,2.0
1481365245.688203,2875950,1.0
1481365280.668782,2881213,2.0
1481365305.82088,2884258,5.0
1481365822.453249,2954099,0.0
1481365968.071208,2974373,2.0
1481366073.491131,2987951,2.0
1481366524.708811,3049381,1.0
1481366785.4526,3084314,3.0
1481367000.792081,3112799,4.0
1481367035.872198,3118063,2.0
1481367201.338433,3139974,3.0
1481367351.573977,3160264,1.0
1481367371.653861,3162732,3.0
1481368128.88321,3263946,3.0
1481368209.095344,3275039,0.0
1481368324.427742,3290030,3.0
1481368434.902524,3305015,0.0
1481368590.301919,3325780,1.0
1481368821.247483,3356033,1.0
1481369106.576152,3394322,1.0
1481369181.787601,3404134,0.0
1481369317.21927,3421887,0.0
1481369432.730597,3437297,1.0
1481369507.722947,3447020,4.0
1481369663.101514,3467347,1.0
1481369818.912284,3488206,2.0
1481369899.335168,3498563,2.0
1481370351.079379,3558096,1.0
1481370406.200806,3565524,5.0
1481370697.241752,3604204,0.0
1481371058.276372,3651403,2.0
1481371138.500418,3662470,0.0
1481371253.848829,3677386,2.0
1481371263.85802,3678929,0.0
1481371273.933155,3680122,1.0
1481371319.248504,3685985,3.0
1481371479.459986,3707183,3.0
1481371549.702931,3716302,5.0
1481371584.871584,3721363,10.0
1481371720.108543,3739064,1.0
1481371740.061517,3741460,4.0
1481371805.273058,3750062,3.0
1481371996.116991,3775084,0.0
1481372176.844433,3799215,2.0
1481372723.296214,3871527,3.0
1481372933.891105,3899230,1.0
1481372938.9223,3899744,2.0
1481373114.292877,3922986,1.0
1481373269.624247,3943248,4.0
1481373410.095906,3961501,2.0
1481373470.040277,3969417,3.0
1481373505.068104,3974510,2.0
1481373575.258679,3983559,3.0
1481373610.201865,3988190,2.0
1481373730.762044,4003782,4.0
1481373801.004419,4013341,1.0
1481373861.173308,4021198,3.0
1481373976.548886,4036197,4.0
1481374001.596111,4040090,3.0
1481374212.028884,4067632,6.0
1481374397.727765,4092369,4.0
1481374427.590483,4096120,4.0
1481374863.788163,4153846,2.0
1481374898.825969,4158980,2.0
1481375179.575581,4195729,3.0
1481375435.125626,4229639,3.0
1481375685.832146,4263152,2.0
1481376448.11845,4363540,3.0
1481376478.154192,4367802,1.0
1481376568.421716,4379478,6.0
1481376608.543566,4384969,5.0
1481376934.818737,4428329,1.0
1481376964.825029,4431969,0.0
1481376979.892234,4434143,1.0
1481377030.182972,4440635,4.0
1481377050.157352,4443473,0.0
1481377060.402769,4444916,8.0
1481377085.20092,4447607,0.0
1481377626.758906,4519740,3.0
1481377666.717733,4524876,4.0
1481377671.769526,4525470,6.0
1481377751.787351,4536306,2.0
1481378518.848183,4637276,7.0
1481378643.983511,4653840,2.0
1481379160.8835,4721758,3.0
1481379607.184296,4780495,2.0
1481379853.32665,4813022,5.0
1481380389.831214,4882559,5.0
1481380560.536671,4905499,2.0
1481380801.090654,4936775,5.0
1481380821.153441,4939478,3.0
1481380861.326552,4944495,0.0
1481381061.815976,4971003,2.0
1481381071.831646,4972301,2.0
1481381107.00401,4976440,2.0
1481381127.021364,4979526,3.0
1481381357.915561,5009065,2.0
1481381423.125541,5017647,2.0
1481381437.992187,5019878,1.0
1481381523.335476,5031434,3.0
1481381533.312111,5032542,0.0
1481381628.779439,5044865,5.0
1481381934.890592,5084471,5.0
1481381990.113995,5091985,4.0
1481382145.358989,5112318,1.0
1481382165.542126,5115293,0.0
1481382180.489228,5117064,0.0
1481382707.107983,5185537,3.0
1481382767.142985,5193512,2.0
1481382872.473475,5207874,1.0
1481382887.822364,5209603,1.0
1481382922.664893,5214434,3.0
1481383098.312177,5236757,3.0
1481383749.96981,5322209,4.0
1481383900.611192,5342152,4.0
1481383990.649944,5353406,5.0
1481384161.297565,5376097,3.0
1481384281.885076,5392226,5.0
1481384352.514921,5401114,4.0
1481384623.258671,5436243,6.0
1481385129.571828,5502428,5.0
1481385239.893186,5517016,0.0
1481385661.191283,5571489,0.0
1481385696.110608,5576611,2.0
1481385721.274727,5579366,4.0
1481386207.625531,5643332,3.0
1481386869.618238,5729294,7.0
1481386894.666961,5732276,6.0
1481387125.196948,5762421,4.0
1481387430.984803,5802244,7.0
1481387741.999573,5842359,0.0
1481387792.240094,5848800,6.0
1481387827.333391,5854001,4.0
1481387857.39586,5857312,7.0
1481387927.548055,5866652,3.0
1481387987.675629,5874341,3.0
1481388022.859015,5879435,1.0
1481388057.883432,5883606,7.0
1481388138.155816,5894215,4.0
1481388323.645649,5917874,4.0
1481388463.896315,5936386,4.0
1481388739.809935,5972151,6.0
1481388940.684372,5998162,6.0
1481388950.940172,5999171,1.0
1481389025.83906,6008797,5.0
1481389050.989458,6012694,3.0
1481389131.178495,6022801,2.0
1481389176.298296,6028666,2.0
1481389301.595567,6044810,3.0
1481389773.361992,6106020,1.0
1481389783.443133,6107321,4.0
1481390214.843469,6163584,3.0
1481390330.47049,6177978,1.0
1481390350.562769,6181064,2.0
1481390405.679702,6188199,6.0
1481390410.69382,6188828,4.0
1481390440.851601,6192357,1.0
1481390596.536262,6212773,3.0
1481390747.033679,6232056,5.0
1481390977.597341,6261696,9.0
1481390997.711145,6264764,6.0
1481391684.57542,6353132,1.0
1481391794.79268,6367658,2.0
1481391875.163667,6377857,4.0
1481392226.546203,6423919,1.0
1481392346.851029,6439045,4.0
1481392482.378666,6456691,7.0
1481392973.899922,6520147,1.0
1481392993.76295,6522856,0.0
1481393670.867246,6610613,6.0
1481393680.885058,6611966,2.0
1481393766.359906,6622709,3.0
1481393846.447552,6633641,1.0
1481394222.513066,6681733,3.0
1481394292.935827,6691028,3.0
1481394588.649803,6729327,9.0
1481394723.996425,6746696,3.0
1481394738.971932,6748280,3.0
1481394859.536458,6764000,5.0
1481394984.935005,6780408,6.0
1481395055.140702,6789192,1.0
1481395205.526207,6809083,8.0
1481395235.639095,6812977,4.0
1481395250.646626,6814548,5.0
1481395536.242647,6852192,5.0
1481395746.801072,6879178,2.0
1481395776.908697,6882440,5.0
1481395816.972245,6888127,4.0
1481396313.449103,6952380,3.0
1481396423.913677,6966080,1.0
1481396629.459093,6992980,4.0
1481396679.815604,6999364,3.0
1481396724.765843,7005471,3.0
1481396834.925267,7019876,5.0
1481396960.485692,7035929,2.0
1481397135.849497,7058343,1.0
1481397220.817398,7069682,4.0
1481397266.158911,7075251,2.0
1481397572.204474,7114785,3.0
1481397702.5844,7131587,1.0
1481397767.71053,7140040,5.0
1481397948.446554,7163435,4.0
1481397963.20296,7165246,4.0
1481398053.491786,7176425,1.0
1481398544.888352,7240785,3.0
1481398745.336427,7266622,5.0
1481398800.650811,7274049,2.0
1481398840.80993,7279003,6.0
1481398880.961477,7284066,2.0
1481398901.019947,7286542,9.0
1481398966.124456,7295067,5.0
1481399036.4023,7304410,5.0
1481399482.951724,7362158,7.0
1481399538.051866,7369263,0.0
1481399718.54221,7392801,2.0
1481399869.079159,7412203,9.0
1481400109.588904,7443489,5.0
1481400275.231681,7465459,15.0
1481400340.415377,7473943,3.0
1481400365.420867,7477009,6.0
1481400525.839338,7498043,5.0
1481400575.903382,7504370,8.0
1481400741.425248,7526002,7.0
1481400746.612305,7526669,3.0
1481400911.751268,7548062,2.0
1481400992.054402,7558343,4.0
1481401001.991903,7559810,1.0
1481401087.337896,7570437,4.0
1481401172.359951,7581754,12.0
1481401182.384424,7583054,6.0
1481401297.742575,7597862,1.0
1481401307.765615,7599416,2.0
1481401428.342497,7614768,3.0
1481401433.296235,7615577,7.0
1481401658.947155,7644486,5.0
1481401789.443397,7661376,2.0
1481402005.219312,7689476,1.0
1481402010.291918,7690206,4.0
1481402025.398882,7692326,6.0
1481402160.852698,7709657,7.0
1481402281.113334,7725400,3.0
1481402331.344441,7731912,2.0
1481402466.698631,7749451,4.0
1481402792.457479,7791643,5.0
1481402973.355697,7815099,3.0
1481403073.749109,7828315,4.0
1481403193.933238,7844018,4.0
1481403539.827662,7888935,0.0
1481403604.911084,7897617,9.0
1481404066.482473,7957422,3.0
1481404076.267457,7958980,3.0
1481404091.363252,7960826,3.0
1481404141.487923,7967495,2.0
1481404196.692354,7974287,5.0
1481404512.50864,8015504,4.0
1481404692.924008,8038621,5.0
1481405124.23157,8094927,6.0
1481405239.235097,8109779,4.0
1481405570.399235,8153069,7.0
1481405590.499114,8155355,3.0
1481405780.898678,8180085,8.0
1481405876.164455,8192516,6.0
1481406122.137683,8224094,8.0
1481406553.450681,8280448,7.0
1481406598.426954,8286418,6.0
1481406854.138159,8319260,9.0
1481407014.510414,8339952,4.0
1481407074.656191,8347723,3.0
1481407415.800292,8390912,5.0
1481407505.904292,8403006,4.0
1481407510.952643,8403465,2.0
1481407596.295859,8414285,3.0
1481407621.360369,8417161,3.0
1481407711.573466,8429081,5.0
1481408052.776872,8473016,8.0
1481408148.081491,8484959,9.0
1481408509.406114,8531922,10.0
1481408594.557089,8542563,7.0
1481408659.753396,8550976,4.0
1481408820.14446,8572226,0.0
1481409085.848258,8606793,6.0
1481409120.878883,8610616,8.0
1481409155.890923,8615499,2.0
1481409210.941893,8622631,3.0
1481409215.974997,8623461,8.0
1481409486.624535,8657976,3.0
1481409536.761132,8664753,0.0
1481409571.88713,8668779,8.0
1481409576.872183,8669488,8.0
1481410002.849911,8724801,1.0
1481410057.929807,8732235,6.0
1481410178.240697,8747752,5.0
1481410303.630367,8764022,5.0
1481410338.734678,8768213,3.0
1481410363.695303,8771698,7.0
1481410574.461058,8798947,2.0
1481410619.484956,8804401,4.0
1481410664.510611,8810116,4.0
1481411091.137164,8865595,4.0
1481411241.52673,8884607,11.0
1481411276.591347,8889265,1.0
1481411321.678264,8894708,9.0
1481411627.446148,8934726,8.0
1481411647.536365,8936941,7.0
1481411672.511213,8940803,2.0
1481411792.932923,8956127,4.0
1481411848.148467,8962987,7.0
1481411868.245189,8966266,6.0
1481411998.633092,8983024,4.0
1481412058.876083,8990613,10.0
1481412319.858734,9024439,7.0
1481412640.888128,9065646,5.0
1481412650.833405,9067199,7.0
1481412700.913922,9073196,2.0
1481412856.484226,9093474,7.0
1481413092.046417,9123774,10.0
1481413207.750182,9138250,0.0
1481413458.702818,9170688,4.0
1481413629.184372,9193547,4.0
1481413940.197641,9233525,8.0
1481414096.148084,9253404,2.0
1481414411.577116,9294523,4.0
1481414511.836157,9306571,2.0
1481414551.861455,9312111,3.0
1481414767.550707,9339437,2.0
1481414787.631044,9342507,5.0
1481414903.187955,9357024,9.0
1481414918.178943,9359469,3.0
1481415038.569101,9374652,7.0
1481415053.561035,9377252,3.0
1481415113.68338,9384709,3.0
1481415670.485676,9455828,2.0
1481415680.20122,9456926,5.0
1481415780.75492,9470533,3.0
1481416171.955394,9520683,10.0
1481416723.658311,9590889,1.0
1481416878.973454,9611209,5.0
1481417009.49499,9628030,13.0
1481417335.411626,9669206,2.0
1481417425.820957,9681035,1.0
1481417486.054997,9688761,6.0
1481417501.306379,9690429,3.0
1481417766.645981,9724107,8.0
1481417786.774539,9726306,5.0
1481418067.499312,9762960,3.0
1481418167.92788,9775308,2.0
1481418378.479024,9802284,4.0
1481418534.127614,9822983,11.0
1481418554.702451,9825117,15.0
1481418569.310367,9826810,8.0
1481418604.411007,9832005,4.0
1481418654.337904,9838229,8.0
1481418860.072825,9865007,7.0
1481418965.374921,9877640,6.0
1481418975.32862,9879239,3.0
1481418995.356912,9882309,5.0
1481419306.235283,9921975,15.0
1481419506.655344,9947912,7.0
1481419511.64749,9948691,6.0
1481419592.123603,9958661,3.0
1481419627.087909,9962940,5.0
1481419732.427122,9976442,2.0
1481419983.050294,10008795,17.0
1481420043.013536,10016692,6.0
1481420223.40241,10039547,3.0
1481420278.504169,10046218,7.0
1481420448.879607,10068260,9.0
1481420779.651661,10110605,6.0
1481420799.85979,10112886,7.0
1481421096.291327,10151497,7.0
1481421281.494223,10175653,8.0
1481421296.859334,10177056,3.0
1481421642.559828,10221312,4.0
1481421657.481733,10223338,17.0
1481421722.647838,10231729,3.0
1481421948.35097,10260820,11.0
1481421973.343114,10263775,15.0
1481421983.337525,10265161,5.0
1481421998.405673,10267765,5.0
1481422048.498997,10273613,10.0
1481422058.515398,10275289,5.0
1481422354.671578,10312984,2.0
1481422384.6871,10317235,10.0
1481422389.775269,10318087,20.0
1481422445.011903,10324834,3.0
1481422660.50956,10352770,18.0
1481422675.566819,10354554,10.0
1481422911.380843,10385549,2.0
1481422921.330329,10386386,5.0
1481423171.998146,10419028,7.0
1481423217.205721,10424101,8.0
1481423257.363868,10429488,3.0
1481423528.072782,10464220,3.0
1481423618.10548,10475599,3.0
1481423653.267375,10480024,1.0
1481423718.565858,10488372,3.0
1481423818.675253,10501045,2.0
1481423883.835088,10509422,2.0
1481423918.938097,10513797,12.0
1481424034.252021,10528886,5.0
1481424039.225122,10529433,8.0
1481424059.495363,10531812,4.0
1481424184.791594,10547903,9.0
1481424325.099179,10565858,7.0
1481424375.31339,10572457,7.0
1481424450.834138,10582081,5.0
1481424616.262842,10603918,7.0
1481424671.61127,10610665,3.0
1481424877.203752,10637375,5.0
1481425012.505736,10654562,4.0
1481425147.905795,10671725,11.0
1481425153.047572,10672235,5.0
1481425298.401206,10690820,4.0
1481425553.984477,10723060,2.0
1481425694.268989,10740894,2.0
1481425834.731696,10758465,2.0
1481425889.890975,10765591,4.0
1481426040.491401,10784456,2.0
1481426246.300867,10810871,5.0
1481426491.882754,10842406,14.0
1481426637.357993,10861076,8.0
1481427148.679273,10926535,9.0
1481427153.656629,10927104,3.0
1481427158.635681,10927759,10.0
1481427183.660258,10931512,9.0
1481427238.838849,10938416,8.0
1481427364.310044,10954080,1.0
1481427499.618331,10971512,8.0
1481427670.15464,10993123,6.0
1481427900.864385,11022885,7.0
1481428141.439977,11052940,11.0
1481428311.825806,11075267,9.0
1481428326.849833,11076913,10.0
1481428331.900793,11077414,10.0
1481428477.161512,11096099,7.0
1481428587.539273,11110359,4.0
1481428687.721366,11123619,4.0
1481428768.134339,11133819,12.0
1481428893.117327,11150030,6.0
1481429234.395892,11193283,14.0
1481429349.608505,11208605,9.0
1481429971.582108,11287434,4.0
1481430142.026544,11309849,26.0
1481430192.042633,11316076,2.0
1481430462.622219,11350772,18.0
1481430487.79951,11353410,6.0
1481430739.305905,11382366,10.0
1481430874.742554,11398456,7.0
1481430879.809379,11399256,6.0
1481431070.350385,11423338,8.0
1481431316.065852,11454647,14.0
1481431527.118973,11481378,7.0
1481431767.637061,11512423,4.0
1481431807.802987,11517856,10.0
1481432389.845558,11591486,8.0
1481432465.044723,11601323,11.0
1481432485.035627,11603996,4.0
1481432555.187754,11612791,17.0
1481432655.410181,11625218,6.0
1481432996.023453,11668995,5.0
1481433011.200226,11670972,6.0
1481433116.509086,11683933,11.0
1481433186.701693,11693148,13.0
1481433201.705045,11695459,7.0
1481433246.804676,11700647,12.0
1481433367.138933,11716042,9.0
1481433422.215237,11723243,3.0
1481433492.311169,11732139,10.0
1481433512.373844,11734600,5.0
1481433768.299156,11766650,4.0
1481433964.322271,11791414,3.0
1481433994.07261,11795681,2.0
1481434034.524698,11800038,3.0
1481434259.625448,11828791,4.0
1481434430.207254,11849937,7.0
1481434580.656725,11869131,7.0
1481434630.991476,11875406,10.0
1481434801.190106,11897254,4.0
1481434976.859983,11919004,6.0
1481435041.930512,11927208,10.0
1481435071.960485,11931341,5.0
1481435142.363517,11940151,5.0
1481435398.357774,11972582,3.0
1481435869.700572,12030756,6.0
1481436080.822945,12055456,18.0
1481436262.0407,12075827,11.0
1481436426.92558,12096101,5.0
1481436521.946612,12108111,5.0
1481436556.961184,12112259,3.0
1481436797.777614,12141757,2.0
1481437080.369365,12174898,3.0
1481437090.244508,12176151,2.0
1481437345.768994,12206175,4.0
1481437777.06035,12258267,5.0
1481437827.11944,12263592,8.0
1481438012.427846,12286429,16.0
1481438047.545584,12291282,6.0
1481438057.515763,12292276,7.0
1481438988.437468,12400970,5.0
1481439013.524503,12403413,3.0
1481439180.61345,12420944,3.0
1481439180.629589,12420950,3.0
1481439210.730197,12425155,6.0
1481439306.075657,12435741,3.0
1481439456.540029,12453674,2.0
1481439461.593024,12454399,2.0
1481439481.78877,12455824,3.0
1481439536.985635,12462802,6.0
1481440070.159411,12526038,5.0
1481440245.802165,12547192,3.0
1481440366.353459,12562275,7.0
1481441184.079214,12661290,24.0
1481441214.074751,12664819,15.0
1481441386.29297,12685312,16.0
1481441436.421501,12690820,8.0
1481441523.571246,12700934,7.0
1481441648.779534,12716306,6.0
1481441698.868363,12721840,18.0
1481441794.078017,12732539,13.0
1481441984.937479,12755742,4.0
1481442688.464086,12841401,10.0
1481443114.638521,12895873,5.0
1481443275.235646,12916251,8.0
1481443500.565004,12945172,15.0
1481443626.014342,12961120,16.0
1481443756.442862,12977776,17.0
1481443761.497713,12978411,10.0
1481443771.595028,12979739,9.0
1481443786.71202,12981845,3.0
1481444077.378187,13018317,2.0
1481444122.537994,13023876,2.0
1481444453.71136,13065359,2.0
1481444468.753427,13067094,8.0
1481444764.625248,13104646,7.0
1481444864.773542,13117102,9.0
1481444895.133235,13121085,10.0
1481445125.875014,13150321,5.0
1481445280.906919,13169915,6.0
1481445325.987123,13175592,4.0
1481445366.125869,13180918,0.0
1481445632.229912,13214576,3.0
1481445672.351103,13219353,1.0
1481445727.726955,13226353,10.0
1481446369.478373,13308210,31.0
1481446384.494849,13310060,20.0
1481446454.572803,13318928,7.0
1481447231.595443,13418090,11.0
1481447261.555514,13421909,4.0
1481447281.6182,13424690,18.0
1481447627.266214,13468269,6.0
1481447707.582715,13478488,18.0
1481447732.67351,13481757,10.0
1481447752.788804,13484316,7.0
1481447868.087426,13499188,8.0
1481448359.520753,13561765,21.0
1481448469.894922,13575917,8.0
1481448535.434293,13584241,0.0
1481448640.674174,13597297,4.0
1481448740.992033,13610113,8.0
1481448821.176335,13620220,13.0
1481449076.941826,13652513,2.0
1481449202.198646,13668313,9.0
1481449588.11068,13716465,7.0
1481449603.417432,13718764,3.0
1481449623.392903,13720976,3.0
1481449698.815269,13730344,6.0
1481449768.970091,13739063,2.0
1481450170.023287,13789458,5.0
1481450250.356346,13799571,6.0
1481450831.922149,13873114,3.0
1481451288.427012,13930915,8.0
1481451463.878873,13953117,9.0
1481451679.672783,13980478,10.0
1481451865.191027,14004038,8.0
1481451870.166881,14004459,5.0
1481452050.690345,14027323,6.0
1481452155.990758,14041070,12.0
1481452321.193412,14061966,12.0
1481452391.317145,14070906,8.0
1481452712.389465,14111490,3.0
1481452973.132473,14144563,12.0
1481453138.412431,14165908,20.0
1481453348.98019,14192627,10.0
1481453454.507063,14206139,7.0
1481453579.654225,14222160,7.0
1481454061.178609,14283558,5.0
1481454186.42193,14299405,10.0
1481454331.676477,14318046,22.0
1481454361.749651,14321572,12.0
1481454411.875186,14328037,9.0
1481454547.472188,14345234,19.0
1481454562.505724,14347288,16.0
1481454803.125968,14377983,9.0
1481454868.370008,14386249,7.0
1481454893.396904,14389486,29.0
1481455083.975308,14413518,27.0
1481455139.208999,14420644,4.0
1481455244.470449,14434217,4.0
1481455434.95466,14458579,12.0
1481455545.22237,14472560,8.0
1481455685.769891,14490562,16.0
1481455720.874946,14495183,5.0
1481455740.894823,14497577,4.0
1481455801.110755,14505049,12.0
1481455811.16888,14506607,10.0
1481456082.052923,14541098,20.0
1481456277.602959,14566011,15.0
1481456533.223012,14598781,7.0
1481456653.81109,14613962,4.0
1481456763.709661,14628361,26.0
1481456898.928243,14645618,16.0
1481457390.285188,14708113,5.0
1481457500.638512,14722118,3.0
1481457886.90233,14770984,5.0
1481457962.147445,14780548,12.0
1481458127.582941,14801679,11.0
1481458277.922907,14820631,17.0
1481458348.063419,14829520,18.0
1481458398.111667,14835896,12.0
1481458433.471541,14840199,7.0
1481458628.967386,14865153,7.0
1481458904.574977,14900233,24.0
1481458989.806097,14911322,11.0
1481459034.938333,14916849,6.0
1481459070.096753,14921423,10.0
1481459095.07411,14924422,5.0
1481459491.440199,14975009,11.0
1481459652.038882,14995933,5.0
1481459772.283936,15011221,3.0
1481459822.37339,15017223,4.0
1481459952.6113,15033898,25.0
1481460133.148242,15057206,17.0
1481460338.740217,15083255,7.0
1481460343.756513,15083883,7.0
1481460443.906901,15096878,21.0
1481460594.487304,15115945,14.0
1481461000.157295,15167529,21.0
1481461075.556739,15176863,9.0
1481461180.806551,15190371,1.0
1481461311.385717,15206895,4.0
1481461361.213226,15213316,5.0
1481461471.705471,15227205,7.0
1481461602.141325,15243709,8.0
1481462344.069709,15338368,18.0
1481462490.155274,15357079,5.0
1481462660.316449,15378254,12.0
1481462810.876147,15397547,23.0
1481462825.946106,15399504,13.0
1481462961.149732,15416724,10.0
1481463121.641412,15436780,7.0
1481463176.801511,15443930,8.0
1481463407.602923,15473394,8.0
1481463427.611669,15475892,10.0
1481463558.196354,15492469,13.0
1481463572.987214,15494310,23.0
1481463708.513075,15511471,23.0
1481463713.712514,15512088,23.0
1481463964.257086,15543954,4.0
1481464064.421018,15556825,7.0
1481464129.461455,15565191,8.0
1481464284.731385,15584826,24.0
1481464630.413715,15628423,3.0
1481464645.418288,15630285,5.0
1481464705.544797,15637778,10.0
1481464730.7107,15641278,22.0
1481465081.778877,15685995,27.0
1481465132.034241,15692471,4.0
1481465142.029434,15693620,16.0
1481465899.250124,15789585,9.0
1481466114.834999,15817225,11.0
1481466139.797722,15820464,4.0
1481466215.066766,15829806,9.0
1481466355.36808,15847573,12.0
1481466406.15017,15854243,8.0
1481466565.85778,15874487,10.0
1481466661.229215,15886654,21.0
1481466736.724392,15896269,2.0
1481466996.858487,15929177,10.0
1481467092.17053,15941210,11.0
1481467097.231198,15941969,11.0
1481467222.441933,15957683,4.0
1481467262.679903,15962867,11.0
1481467282.694449,15965165,4.0
1481467443.350364,15985636,1.0
1481467618.950373,16007648,5.0
1481467894.968571,16042888,20.0
1481468080.249097,16066430,20.0
1481468140.371659,16073883,24.0
1481468210.470562,16083006,14.0
1481468350.828597,16100816,9.0
1481468355.898262,16101465,9.0
1481468536.404871,16124076,12.0
1481468796.973201,16157136,25.0
1481468827.034691,16161104,3.0
1481468862.086023,16165307,8.0
1481468942.128873,16175684,9.0
1481468967.163198,16178788,11.0
1481468972.147859,16179293,11.0
1481469162.822539,16203511,5.0
1481469227.962843,16211842,17.0
1481469373.59493,16230219,15.0
1481469855.117539,16291062,3.0
1481469930.43227,16300649,13.0
1481470005.759041,16310542,8.0
1481470136.171005,16327133,10.0
1481470376.653723,16357487,11.0
1481470481.941155,16371020,5.0
1481470522.191819,16375742,18.0
1481470757.85666,16405827,19.0
1481470822.987935,16414144,2.0
1481470878.26147,16421282,13.0
1481470928.318254,16427559,29.0
1481470968.422321,16432591,13.0
1481471128.833021,16452883,6.0
1481471384.514526,16485030,11.0
1481471489.826024,16498563,12.0
1481471675.156664,16522263,13.0
1481471850.512341,16544205,24.0
1481472497.297618,16626179,8.0
1481473460.348882,16748634,2.0
1481473866.488978,16799448,10.0
1481473916.395811,16805661,11.0
1481474097.140323,16827923,7.0
1481474152.224849,16835214,13.0
1481474162.162156,16836253,5.0
1481474192.169963,16840591,6.0
1481474427.898867,16869788,21.0
1481474442.833057,16871638,12.0
1481474498.041253,16878463,4.0
1481474663.545635,16899973,21.0
1481474988.254254,16936355,10.0
1481475043.382104,16943283,29.0
1481475570.18766,17009867,3.0
1481476031.310753,17068241,8.0
1481476136.825332,17080666,16.0
1481476177.006574,17086232,4.0
1481476267.241373,17097057,13.0
1481476608.388941,17140522,3.0
1481476638.434278,17144616,13.0
1481476788.714147,17163288,9.0
1481476954.344277,17184381,10.0
1481476959.355671,17185224,10.0
1481477125.277602,17205403,2.0
1481477235.224588,17219816,25.0
1481477245.274649,17220889,25.0
1481477285.447207,17226055,23.0
1481477571.50586,17262235,2.0
1481477766.974857,17286992,26.0
1481477771.896055,17287473,39.0
1481478087.982416,17327353,42.0
1481478098.013984,17328722,19.0
